#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 1980-10-01 to 2023-03-29
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 09UTBSWR: Big Sand Wash Reservoir, UT
#	RESERVOIR 10137290: Causey Reservoir, UT
#	RESERVOIR 09UTCLEV: Cleveland Lake, UT
#	RESERVOIR 09UTCURR: Currant Creek Reservoir, UT
#	RESERVOIR 09UT06JJ: Deer Creek Reservoir, UT
#	RESERVOIR 10134000: East Canyon Reservoir, UT
#	RESERVOIR 10131500: Echo Reservoir, UT
#	RESERVOIR 09234400: Flaming Gorge Reservoir, UT
#	RESERVOIR 10UTGTVL: Grantsville Reservoir, UT
#	RESERVOIR 09UTGUNL: Gunlock, UT
#	RESERVOIR 10216200: Gunnison Reservoir, UT
#	RESERVOIR 09UTHUNT: Huntington North Reservoir, UT
#	RESERVOIR 10107000: Hyrum Reservoir, UT
#	RESERVOIR 09323900: Joes Valley Reservoir, UT
#	RESERVOIR 10155050: Jordanelle Reservoir, UT
#	RESERVOIR 09UTKENS: Ken's Lake, UT
#	RESERVOIR 09UTKOLB: Kolob Reservoir, UT
#	RESERVOIR 10132490: Lost Creek Reservoir, UT
#	RESERVOIR 10UTENTL: Lower Enterprise, UT
#	RESERVOIR 09UTMILF: Miller Flat Reservoir, UT
#	RESERVOIR 09UTMILL: Millsite, UT
#	RESERVOIR 10238500: Minersville Reservoir, UT
#	RESERVOIR 09290500: Moon Lake Reservoir, UT
#	RESERVOIR 10188000: Otter Creek Reservoir, UT
#	RESERVOIR 10UTPANG: Panguitch Lake, UT
#	RESERVOIR 10139000: Pineview Reservoir, UT
#	RESERVOIR 10191000: Piute Reservoir, UT
#	RESERVOIR 10105200: Porcupine Reservoir, UT
#	RESERVOIR 09UTQUAI: Quail Creek, UT
#	RESERVOIR 09UTREDF: Red Fleet Reservoir, UT
#	RESERVOIR 10129400: Rockport Reservoir, UT
#	RESERVOIR 09UTSAND: Sand Hollow Reservoir, UT
#	RESERVOIR 09311000: Scofield Reservoir, UT
#	RESERVOIR 10UT03JJ: Settlement Canyon Reservoir, UT
#	RESERVOIR 10218500: Sevier Bridge Reservoir, UT
#	RESERVOIR 10128000: Smith And Morehouse Reservoir, UT
#	RESERVOIR 09UT02JJ: Starvation Reservoir, UT
#	RESERVOIR 09219600: Stateline Reservoir, UT
#	RESERVOIR 09271300: Steinaker Reservoir, UT
#	RESERVOIR 09282500: Strawberry Reservoir, UT
#	RESERVOIR 10UTENTU: Upper Enterprise, UT
#	RESERVOIR 09278000: Upper Stillwater Reservoir, UT
#	RESERVOIR 10166500: Utah Lake, UT
#	RESERVOIR 10140800: Willard Bay, UT
#	RESERVOIR 10UTWOOD: Woodruff Creek, UT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration             Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Day  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily; Date Range: 1980-10-01 to 2023-03-29
#
# As of: Apr 1, 2023 11:36:27 AM GMT-08:00
#
Date,Big Sand Wash Reservoir (09UTBSWR) Reservoir Storage Volume (ac_ft) Start of Day Values,Causey Reservoir (10137290) Reservoir Storage Volume (ac_ft) Start of Day Values,Cleveland Lake (09UTCLEV) Reservoir Storage Volume (ac_ft) Start of Day Values,Currant Creek Reservoir (09UTCURR) Reservoir Storage Volume (ac_ft) Start of Day Values,Deer Creek Reservoir (09UT06JJ) Reservoir Storage Volume (ac_ft) Start of Day Values,East Canyon Reservoir (10134000) Reservoir Storage Volume (ac_ft) Start of Day Values,Echo Reservoir (10131500) Reservoir Storage Volume (ac_ft) Start of Day Values,Flaming Gorge Reservoir (09234400) Reservoir Storage Volume (ac_ft) Start of Day Values,Grantsville Reservoir (10UTGTVL) Reservoir Storage Volume (ac_ft) Start of Day Values,Gunlock (09UTGUNL) Reservoir Storage Volume (ac_ft) Start of Day Values,Gunnison Reservoir (10216200) Reservoir Storage Volume (ac_ft) Start of Day Values,Huntington North Reservoir (09UTHUNT) Reservoir Storage Volume (ac_ft) Start of Day Values,Hyrum Reservoir (10107000) Reservoir Storage Volume (ac_ft) Start of Day Values,Joes Valley Reservoir (09323900) Reservoir Storage Volume (ac_ft) Start of Day Values,Jordanelle Reservoir (10155050) Reservoir Storage Volume (ac_ft) Start of Day Values,Ken's Lake (09UTKENS) Reservoir Storage Volume (ac_ft) Start of Day Values,Kolob Reservoir (09UTKOLB) Reservoir Storage Volume (ac_ft) Start of Day Values,Lost Creek Reservoir (10132490) Reservoir Storage Volume (ac_ft) Start of Day Values,Lower Enterprise (10UTENTL) Reservoir Storage Volume (ac_ft) Start of Day Values,Miller Flat Reservoir (09UTMILF) Reservoir Storage Volume (ac_ft) Start of Day Values,Millsite (09UTMILL) Reservoir Storage Volume (ac_ft) Start of Day Values,Minersville Reservoir (10238500) Reservoir Storage Volume (ac_ft) Start of Day Values,Moon Lake Reservoir (09290500) Reservoir Storage Volume (ac_ft) Start of Day Values,Otter Creek Reservoir (10188000) Reservoir Storage Volume (ac_ft) Start of Day Values,Panguitch Lake (10UTPANG) Reservoir Storage Volume (ac_ft) Start of Day Values,Pineview Reservoir (10139000) Reservoir Storage Volume (ac_ft) Start of Day Values,Piute Reservoir (10191000) Reservoir Storage Volume (ac_ft) Start of Day Values,Porcupine Reservoir (10105200) Reservoir Storage Volume (ac_ft) Start of Day Values,Quail Creek (09UTQUAI) Reservoir Storage Volume (ac_ft) Start of Day Values,Red Fleet Reservoir (09UTREDF) Reservoir Storage Volume (ac_ft) Start of Day Values,Rockport Reservoir (10129400) Reservoir Storage Volume (ac_ft) Start of Day Values,Sand Hollow Reservoir (09UTSAND) Reservoir Storage Volume (ac_ft) Start of Day Values,Scofield Reservoir (09311000) Reservoir Storage Volume (ac_ft) Start of Day Values,Settlement Canyon Reservoir (10UT03JJ) Reservoir Storage Volume (ac_ft) Start of Day Values,Sevier Bridge Reservoir (10218500) Reservoir Storage Volume (ac_ft) Start of Day Values,Smith And Morehouse Reservoir (10128000) Reservoir Storage Volume (ac_ft) Start of Day Values,Starvation Reservoir (09UT02JJ) Reservoir Storage Volume (ac_ft) Start of Day Values,Stateline Reservoir (09219600) Reservoir Storage Volume (ac_ft) Start of Day Values,Steinaker Reservoir (09271300) Reservoir Storage Volume (ac_ft) Start of Day Values,Strawberry Reservoir (09282500) Reservoir Storage Volume (ac_ft) Start of Day Values,Upper Enterprise (10UTENTU) Reservoir Storage Volume (ac_ft) Start of Day Values,Upper Stillwater Reservoir (09278000) Reservoir Storage Volume (ac_ft) Start of Day Values,Utah Lake (10166500) Reservoir Storage Volume (ac_ft) Start of Day Values,Willard Bay (10140800) Reservoir Storage Volume (ac_ft) Start of Day Values,Woodruff Creek (10UTWOOD) Reservoir Storage Volume (ac_ft) Start of Day Values
2005-05-04,,6801,,14636,138529,40005,63820,2921756,,,,4143,13673,37307,240782,,,12295,,,,,19977,,,91293,,,,17468,39986,,18374,,,,140428,5673,30749,734909,,1724,599234,175926,
2005-05-05,,7056,,14614,138959,40162,64136,2925243,,,,4143,13556,37223,241629,,,12550,,,,,19322,,,90838,,,,17443,39961,,18570,,,,140251,5734,30926,736052,,1718,602694,178010,
2005-05-06,,7124,,14667,139442,40344,64508,2930112,,,,4143,13403,37057,242479,,,12835,,,,,18719,,,90785,,,,17492,39944,,19161,,,,140339,5796,31081,737483,,1726,606160,180095,
2005-05-07,,7138,,14825,140105,40526,64964,2932907,,,,4143,13528,37057,243616,,,13181,,,,,18109,,,91320,,,,17537,40003,,19956,,,,140574,5858,31360,739340,,1767,608762,182181,
2005-05-08,,7138,,15068,140872,40953,64853,2939902,,,,4167,13635,36974,244935,,,13531,,,,,17477,,,91535,,,,17739,40156,,20356,,,,140751,5918,31734,741060,,1864,612232,184267,
2005-05-09,,7138,,15111,141463,41383,64853,2942002,,,,4143,13528,36891,246677,,,13859,,,,,16709,,,91481,,,,17874,40181,,20759,,,,140869,5997,32111,742922,,1885,615710,186353,
2005-05-10,,7138,,15136,142108,41815,64619,2948294,,,,4119,13449,36808,247930,,,14162,,,,,16088,,,91508,,,,17986,40190,,21365,,,,141608,6077,32396,744933,,1894,619190,188144,
2005-05-11,,7152,,15235,142755,41933,64840,2951803,,,,4095,13673,36726,249632,,,14554,,,,,15487,,,92208,,,,18099,40436,,22385,,,,142024,6157,32753,746659,,1944,624417,189134,
2005-05-12,,7138,,15300,143300,42688,65448,2955315,,,,4071,14231,36643,251869,,,14895,,,,,15528,,,93372,,,,18253,41044,,24044,,,,142440,6238,33274,749969,,2017,626161,190328,
2005-05-13,,7124,,15170,143223,43223,65809,2958126,,,,4023,14260,36561,253668,,,15184,,,,,14934,,,93562,,,,18388,41406,,24674,,,,142797,6347,33661,752418,,2012,628777,190925,
2005-05-14,,7111,,14973,142782,43762,65795,2963034,,,,3976,14113,36479,254809,,,15475,,,,,14286,,,93507,,,,18480,41883,,24885,,,,142827,6456,33921,754152,,1970,631397,191421,
2005-05-15,,7124,,14786,142393,44190,65531,2967964,,,,3928,13878,36396,255793,,,15741,,,,,13570,,,93535,,,,18556,42118,,25307,,,,142708,6567,34141,756318,,1945,634895,191124,
2005-05-16,,7138,,14672,142056,44620,65518,2972900,,,,3881,13761,36314,256834,,,16070,,,,,12991,,,94053,,,,18653,42380,,25947,,,,142440,6679,34264,758055,,1981,638394,190828,
2005-05-17,,7152,,14761,141748,45045,65615,2977136,,,,3834,13761,36314,257983,,,16373,,,,,12448,,,94900,,,,18828,42767,,27021,,,,142381,6793,34338,759936,,2106,642778,190527,
2005-05-18,,7152,,14914,141335,45532,66045,2974312,,,,3834,13986,36396,259459,,,16772,,,,,11801,,,96802,,,,19102,43492,,27889,,,,142410,6905,34338,762833,,2317,647163,190430,
2005-05-19,,7152,,14783,140847,46021,66128,2972900,,,,3834,14104,36479,260858,,,17083,,,,,11594,,,97438,,,,19354,44154,,28326,,,,142172,7001,34321,764868,,2535,651559,190430,
2005-05-20,,7165,,14725,139977,46481,66364,2968669,,,,3846,14231,36643,262237,,,17366,,,,,11389,,,97965,,,,19632,44794,,28985,,,,141993,7075,34329,767631,,2649,658601,190328,
2005-05-21,,7193,,14962,139162,46944,66726,2966555,,,,3858,14496,37140,264079,,,17715,,,,,11843,,,98994,,,,19959,45686,,30093,,,,142083,7236,34346,770106,,2982,671848,190328,
2005-05-22,,7179,,15195,138427,47362,67299,2967259,,,,3881,14853,37978,266530,,,18036,,,,,12953,,,100416,,,,20315,46412,,32575,,,,142172,7585,34534,772735,,3693,678050,190328,
2005-05-23,,7179,,15383,137772,47783,67832,2967964,,,,3928,14982,39087,269710,,,18328,,,,,14094,,,101397,,,,20666,47303,,34416,,,,141993,8086,34716,776247,,4825,686930,190328,
2005-05-24,,7179,,15269,137117,48213,68284,2968669,,,,3952,15053,40658,273138,,,18622,,,,,16253,,,102323,,,,21071,48582,,37234,,,,142083,8648,34881,779171,,6160,694944,190231,
2005-05-25,,7152,,15187,136517,48956,68609,2970784,,,,3976,15053,42364,274567,,,18853,,,,,18509,,,103054,,,,21416,49996,,39391,,,,143724,9270,34980,782839,,7784,701189,190231,
2005-05-26,,7138,,15108,136191,48956,68936,2972900,,,,3999,15063,44313,277852,,,19019,,,,,20454,,,103759,,,,21797,51217,,41832,,,,144204,9933,35055,786372,,9687,704767,190231,
2005-05-27,,7124,,15012,135743,49365,69050,2974312,,,,4047,15101,46038,280708,,,19219,,,,,21896,,,104665,,,,22131,51824,,44069,,,,145108,10523,35221,789169,,11499,707450,190129,
2005-05-28,,7124,,14993,135470,49502,69506,2977842,,,,4071,15177,47710,283240,,,19353,,,,,23568,,,106083,,,,22486,52198,,44320,,,,146320,11045,35421,792412,,12922,712826,190129,
2005-05-29,,7111,,15052,135421,49707,70238,2982066,,,,4119,15182,49322,285327,,,19488,,,,,25365,,,107335,,,,22855,53298,,45835,,,,147846,11500,35597,794779,,14106,718208,190129,
2005-05-30,,7111,,15133,135867,49913,71047,2983480,,,,4167,15216,50866,287251,,,19623,,,,,27087,,,108678,,,,23183,54411,,47109,,,,149199,11971,35798,798184,,15645,722705,190032,
2005-05-31,,7097,,15252,136141,50120,72037,2986311,,,,4215,15298,52336,287194,,,19725,,,,,28253,,,110141,,,,23500,55865,,48392,,,,150435,12428,36025,800856,,16640,727203,190032,
2005-06-01,,7097,,15298,136992,50189,72859,2989852,,,,4239,15221,53402,289647,,,19862,,,,,29211,,,110572,,,,23863,57196,,49573,,,,151679,12839,36245,803082,,17359,731713,190328,
2005-06-02,,7083,,15195,138403,50189,73628,2996945,,,,4239,15221,54483,290747,,,19930,,,,,29975,,,111321,,,,24180,58199,,50350,,,,152648,13128,36389,805762,,17658,731713,191323,
2005-06-03,,7083,,15111,140283,50189,73376,3000479,,,,4239,15187,55578,292229,,,20033,,,,,30349,,,111580,,,,24475,58799,,51132,,,,153337,13434,36473,808293,,17911,734420,192319,
2005-06-04,,7083,,14967,142031,50189,73717,3005456,,,,4239,15182,56464,292986,,,20102,,,,,30256,,,111609,,,,24706,59275,,52184,,,,153904,13697,36558,810230,,18034,736225,193411,
2005-06-05,,7070,,14889,143587,50140,73910,3014003,,,,4239,15182,57133,293191,,,20171,,,,,29975,,,111580,,,,24929,59551,,52447,,,,154504,13896,36601,812023,,17891,738033,194504,
2005-06-06,,7070,,14819,145000,50099,74029,3020408,,,,4239,15182,57694,293219,,,20240,,,,,29793,,,111580,,,,25133,59807,,52972,,,,155105,13974,36601,813964,,17600,740748,195602,
2005-06-07,,7056,,14811,146052,50051,74238,3026842,,,,4215,15202,58372,293773,,,20309,,,,,29640,,,112302,,,,25327,60116,,53766,,,,155422,14049,36601,816660,,17438,743462,196495,
2005-06-08,,7056,,14811,147882,50051,74193,3032569,,,,4215,15298,58940,294972,,,20379,,,,,29479,,,113026,,,,25486,60598,,54298,,,,156216,14055,36643,819053,,17478,746178,197690,
2005-06-09,,7056,,14817,149111,50051,74119,3038288,,,,4215,15302,59625,295909,,,20413,,,,,29182,,,112562,,,,25631,60952,,54832,,,,157110,14018,36626,820408,,17314,749807,198881,
2005-06-10,,7043,,14786,149620,49982,74104,3043314,,,,4215,15273,60200,297113,,,20483,,,,,29146,,,111840,,,,25776,61406,,55099,,,,158199,13997,36601,822659,,16867,751622,198681,
2005-06-11,,7029,,14783,149620,49982,73717,3048346,,,,4191,15273,60893,297967,,,20553,,,,,29146,,,111580,,,,25818,61482,,55366,,,,159262,13989,36601,824164,,16270,753438,198385,
2005-06-12,,7043,,14730,149459,49982,73895,3051927,,,,4191,15302,61474,298113,,,20588,,,,,29015,,,111465,,,,25854,61676,,55898,,,,160101,13974,36618,825516,,15643,757984,197889,
2005-06-13,,7043,,14766,149487,49982,73821,3059134,,,,4191,15509,62058,298113,,,20658,,,,,28828,,,111609,,,,25880,61947,,56436,,,,160977,13957,36601,828376,,14928,760714,197889,
2005-06-14,,7029,,14786,149459,49982,73643,3063464,,,,4191,15461,62528,298143,,,20728,,,,,28921,,,111638,,,,25917,62024,,56436,,,,162084,13957,36609,830188,,14211,761624,197889,
2005-06-15,,7029,,14794,149298,49892,73584,3068522,,,,4167,15331,63000,298143,,,20763,,,,,29523,,,111148,,,,25932,62034,,56706,,,,163067,13939,36618,831698,,13502,762535,197690,
2005-06-16,,7029,,14803,149620,49865,73673,3075017,,,,4167,15298,63593,298497,,,20798,,,,,30814,,,111033,,,,25953,62100,,56975,,,,164118,13968,36601,833808,,12966,766182,197491,
2005-06-17,,7029,,14864,149674,49858,73985,3082266,,,,4167,15302,64070,300150,,,20834,,,,,32161,,,110975,,,,25995,62024,,56975,,,,165043,14044,36618,835477,,12989,768008,197292,
2005-06-18,,7029,,14889,149648,49851,73658,3088784,,,,4167,15302,64429,302940,,,20834,,,,,33995,,,110917,,,,25937,62471,,57246,,,,166036,14102,36601,836837,,13455,769833,197093,
2005-06-19,,7029,,14897,149487,49858,73584,3096785,,,,4143,15331,64549,305117,,,20904,,,,,35916,,,110888,,,,25911,63006,,57363,,,,166701,14134,36592,838804,,14278,770746,196894,
2005-06-20,,7029,,14897,149379,49851,73569,3103344,,,,4143,15307,64669,306912,,,20904,,,,,36356,,,110428,,,,25922,63116,,57498,,,,167200,14148,36584,840322,,15379,771659,196694,
2005-06-21,,7029,,14897,149620,49851,73717,3111357,,,,4143,15331,64549,308293,,,20939,,,,,36405,,,110371,,,,25937,63313,,57634,,,,167334,14151,36601,841685,,16490,772572,196495,
2005-06-22,,7043,,14886,149567,49824,73762,3118671,,,,4143,15461,64549,309529,,,20975,,,,,36438,,,110371,,,,25927,63633,,57634,,,,167566,14145,36592,843361,,17457,774401,196592,
2005-06-23,,7029,,14906,149648,49831,73673,3125981,,,,4143,15432,64429,310585,,,20975,,,,,36577,,,110399,,,,25927,63688,,57634,,,,167500,14142,36592,844726,,18278,777147,196495,
2005-06-24,,7016,,14908,149836,49851,73687,3133322,,,,4167,15331,64429,310948,,,21010,,,,,36389,,,110341,,,,25901,63688,,60238,,,,167500,14203,36584,845944,,19046,778978,196393,
2005-06-25,,7016,,14908,150105,49741,73777,3140676,,,,4167,15331,64189,310585,,,21010,,,,,36372,,,110198,,,,25896,63909,,59963,,,,167500,14168,36592,847772,,19723,780810,196296,
2005-06-26,,7016,,14906,150239,49714,73732,3143603,,,,4167,15331,64189,310585,,,21045,,,,,36536,,,110169,,,,25896,63909,,60238,,,,167500,14136,36558,848226,,20159,782642,196296,
2005-06-27,,7029,,14847,150185,49707,73524,3153189,,,,4167,15331,64070,310736,,,21045,,,,,36356,,,110141,,,,25901,63688,,60238,,,,167467,14122,36601,849289,,20908,784478,196097,
2005-06-28,,7016,,14836,150051,49693,73421,3159839,,,,4167,15298,64070,310857,,,21045,,,,,36577,,,109681,,,,25906,63357,,59963,,,,167500,14087,36584,850056,,21953,786314,195898,
2005-06-29,,7043,,14800,149944,49639,73628,3170186,,,,4167,15211,63951,310978,,,21010,,,,,36618,,,109968,,,,25906,63138,,60238,,,,167534,14052,36584,850666,,22843,785396,195699,
2005-06-30,,7029,,14783,149916,49666,73806,3173895,,,,4143,15177,63831,311009,,,20975,,,,,36577,,,109681,,,,25890,62864,,59963,,,,167299,14061,36601,852186,,23673,785396,195500,
2005-07-01,,7016,,14783,150024,49700,73673,3179816,,,,4143,15091,63831,311009,,,20939,,,,,36585,,,109652,,,,25885,62591,,59963,,,,167233,14035,36558,852491,,24554,784478,195402,
2005-07-02,,7016,,14783,150132,49659,73480,3185021,,,,4143,15010,63831,311009,,,20904,,,,,36724,,,109480,,,,25880,62481,,59689,,,,167200,14015,36584,852648,,25377,784478,195402,
2005-07-03,,7029,,14753,150132,49673,73450,3189486,,,,4119,14934,63712,311009,,,20869,,,,,36724,,,109423,,,,25885,62427,,59689,,,,167133,14012,36584,853259,,26116,782642,195300,
2005-07-04,,7029,,14766,150024,49618,73465,3193212,,,,4119,14815,63712,310978,,,20834,,,,,36618,,,108964,,,,25880,62372,,59416,,,,166834,14032,36601,854020,,26845,779894,195203,
2005-07-05,,7029,,14803,149862,49563,73510,3196940,,,,4119,14634,63593,310978,,,20798,,,,,36618,,,108906,,,,25839,62209,,59142,,,,166701,14018,36601,854020,,27503,778978,195101,
2005-07-06,,7029,,14817,149754,49529,73273,3199907,,,,4095,14506,63474,310978,,,20763,,,,,36741,,,108734,,,,25823,62046,,59142,,,,166501,14000,36592,854326,,28009,777147,195004,
2005-07-07,,7016,,14853,149674,49522,73036,3204389,,,,4095,14387,63237,310917,,,20693,,,,,36634,,,108277,,,,25802,61828,,58868,,,,166467,13992,36575,854632,,28421,775316,195004,
2005-07-08,,7016,,14855,149594,49420,72668,3205884,,,,4095,14231,63118,310857,,,20658,,,,,36618,,,108049,,,,25807,61503,,58597,,,,166169,13980,36601,854788,,28794,774401,195004,
2005-07-09,,6989,,14853,149754,49344,72008,3208127,,,,4095,14057,63000,310615,,,20623,,,,,36610,,,107534,,,,25776,61395,,58597,,,,166070,13974,36601,854937,,29054,773486,195004,
2005-07-10,,6989,,14844,149890,49317,71294,3210372,,,,4095,13907,62764,310343,,,20588,,,,,36618,,,107278,,,,25719,61179,,58327,,,,165837,13968,36601,854937,,29246,774401,195004,
2005-07-11,,7029,,14864,150132,49167,70497,3212617,,,,4095,13757,62646,310041,,,20518,,,,,36618,,,106651,,,,25662,61071,,58058,,,,165539,13963,36516,854937,,29426,773486,195004,
2005-07-12,,7029,,14883,150051,49024,69635,3215613,,,,4095,13561,62528,309770,,,20483,,,,,36618,,,106097,,,,25600,61071,,57787,,,,165439,13957,36431,854937,,29520,771659,194902,
2005-07-13,,7016,,14889,149379,49004,68765,3217844,,,,4095,13407,62293,309439,,,20413,,,,,36610,,,105444,,,,25548,60964,,57516,,,,165241,13951,36363,854937,,29572,768920,194703,
2005-07-14,,6989,,14878,149513,48875,67987,3219343,,,,4095,13208,62176,309016,,,20344,,,,,36601,,,105160,,,,25497,60909,,57246,,,,164943,13836,36245,854937,,29606,767095,194504,
2005-07-15,,6975,,14861,149648,48827,66865,3221594,,,,4095,13060,61941,308625,,,20274,,,,,36585,,,104507,,,,25440,60856,,56975,,,,164612,13718,36084,855243,,29569,765269,194305,
2005-07-16,,6921,,14864,149754,48645,65975,3222344,,,,4095,12863,61707,308354,,,20136,,,,,36520,,,103942,,,,25373,60587,,56706,,,,164284,13629,35924,855400,,29520,763445,194106,
2005-07-17,,6908,,14886,149594,48496,65047,3221594,,,,4095,12712,61474,308144,,,20067,,,,,36356,,,103266,,,,25301,60748,,56436,,,,163888,13534,35731,854937,,29401,762535,193907,
2005-07-18,,6854,,14878,149298,48334,64054,3222344,,,,4095,12520,61241,307813,,,19964,,,,,36323,,,102617,,,,25230,60748,,56165,,,,163527,13411,35563,854937,,29145,760714,193707,
2005-07-19,,6814,,14889,148977,48179,63147,3222344,,,,4095,12370,61009,307393,,,19862,,,,,36201,,,102335,,,,25163,60587,,55898,,,,163099,13291,35371,854326,,28833,759804,193508,
2005-07-20,,6774,,14897,148816,47937,62203,3221594,,,,4095,12184,60777,307032,,,19793,,,,,35948,,,101686,,,,25117,60534,,55631,,,,162805,13165,35171,853565,,28496,757074,193314,
2005-07-21,,6761,,14914,148335,47696,61344,3222344,,,,4095,12040,60546,306733,,,19725,,,,,35908,,,101156,,,,25071,60426,,55366,,,,162477,13014,34980,854020,,28137,754345,193115,
2005-07-22,,6721,,14923,148335,47489,60516,3221594,,,,4095,11928,60200,306283,,,19623,,,,,35761,,,100486,,,,25015,60373,,55099,,,,162053,12884,34757,854326,,27730,752530,192916,
2005-07-23,,6695,,14934,148175,47263,59543,3223097,,,,4071,11806,59969,305745,,,19522,,,,,35502,,,99817,,,,24954,60373,,54832,,,,161694,12746,34576,853565,,27294,750715,192717,
2005-07-24,,6642,,14934,147935,46997,58672,3224597,,,,4071,11677,59625,305325,,,19454,,,,,35364,,,99538,,,,24868,60373,,54565,,,,161269,12604,34346,853871,,26889,748900,192416,
2005-07-25,,6629,,14942,147801,46792,57835,3224597,,,,4071,11516,59396,304907,,,19353,,,,,35356,,,98840,,,,24767,60319,,54298,,,,160815,12483,34166,853565,,26458,746178,192416,
2005-07-26,,6603,,14942,147748,46534,56875,3222347,,,,4071,11396,59168,304490,,,19252,,,,,35250,,,98201,,,,24686,60319,,54033,,,,160555,12362,33978,853871,,26015,744367,192416,
2005-07-27,,6564,,14931,147455,46284,55976,3223097,,,,4071,11285,58826,303862,,,19185,,,,,35129,,,97506,,,,24585,60212,,54033,,,,160199,12224,33880,,,25553,741652,192518,
2005-07-28,,6538,,14931,147430,46015,55241,3222344,,,,4095,11175,58712,303327,,,19085,,,,,34984,,,96838,,,,24575,60105,,53499,,,,159907,12129,33775,,,25054,738938,192217,
2005-07-29,,6512,,14931,147376,45812,54359,3221594,,,,4095,11073,58485,302731,,,18986,,,,,34734,,,96254,,,,24590,59999,,53236,,,,159422,12025,33613,,,24626,736225,191921,
2005-07-30,,6473,,14934,147111,45525,53448,3220844,,,,4095,10963,58258,302166,,,18919,,,,,34565,,,95532,,,,24590,59999,,52972,,,,158906,11905,33451,,,24239,734420,191722,
2005-07-31,,6434,,14959,147004,45318,52595,3220093,,,,4095,10854,58033,301662,,,18820,,,,,34243,,,94872,,,,24590,59892,,52972,,,,158392,11786,33266,,,23848,732615,191522,
2005-08-01,,6395,,14962,146872,45058,51722,3220093,,,,4095,10735,57920,301068,,,18721,,,,,33931,,,94216,,,,24535,59785,,52447,,,,157814,11703,33033,852797,,23480,731713,191421,
2005-08-02,,6357,,14970,146845,44832,50817,3220093,,,,4095,10604,57694,300565,,,18655,,,,,33859,,,93590,,,,24485,59509,,52447,,,,157206,11622,32849,852648,,23118,731713,191421,
2005-08-03,,6344,,15001,146845,44581,50187,3219728,,,,4119,10491,57470,300062,,,18589,,,,,33755,,,93318,,,,24420,59328,,52184,,,,156791,11596,32650,852797,,22684,729908,191221,
2005-08-04,,6318,,15015,146951,44382,49659,3219343,,,,4143,10374,57245,299500,,,18491,,,,,33532,,,92694,,,,24390,59275,,51921,,,,156313,11570,32491,852797,,22208,726304,191124,
2005-08-05,,6293,,15026,146978,44100,49095,3220844,,,,4143,10266,57133,298940,,,18393,,,,,33436,,,92181,,,,24335,59063,,51657,,,,155931,11544,32316,852953,,21673,723605,190629,
2005-08-06,,6267,,15057,146898,43896,48400,3220844,,,,4167,10158,56909,298497,,,18328,,,,,33348,,,91535,,,,24320,58999,,51396,,,,152565,11516,32127,852768,,21142,720906,191022,
2005-08-07,,6242,,15074,146819,43603,47841,3220844,,,,4167,9986,56798,297849,,,18230,,,,,33094,,,90892,,,,24275,58788,,51132,,,,152147,11493,31938,852583,,20612,719107,190629,
2005-08-08,,6217,,15082,146633,43413,47200,3220093,,,,4143,9870,56575,297436,,,18133,,,,,32840,,,90624,,,,24270,58556,,50869,,,,151731,11472,31703,852398,,20054,717312,190129,
2005-08-09,,6191,,15082,146448,43122,46539,3219343,,,,4167,9738,56352,296937,,,18036,,,,,32587,,,89958,,,,24235,58462,,50869,,,,151315,11441,31500,852212,,19493,715518,189760,
2005-08-10,,6154,,15091,146211,42946,45826,3218978,,,,4143,9623,56241,296379,,,17972,,,,,32303,,,89294,,,,24180,58251,,50610,,,,150900,11410,31235,852027,,18929,713724,190032,
